分类,测试类型,标准问题,测试问题,关键词,是否成功,ID匹配,关键词匹配,关键词命中率,最高相似度,匹配问题1,匹配问题2,答案摘要
保障范围,相似问题,种植牙是否可以报销,种牙能报保险吗？,"种植牙,报销范围,赔付内容",成功,是,是,67%,0.780,种植牙是否可以报销,投保这款产品是否需要健康告知/体检？,根据“南京宁惠保”保障内容，具体报销范围需以保险条款为准，建议咨询保险公司或查看保障细则确认种植牙是
保障范围,相似问题,门诊手术是否可以报销,门诊做个小手术能报销吗？,"门诊手术,报销条件,日间手术",成功,是,是,67%,0.835,门诊手术是否可以报销,普通门诊费用是否可以报销？,门诊日间手术费用在保障期间内，被保险人在门诊进行日间手术治疗，符合南京市日间手术统筹待遇标准的病种要
保障范围,相似问题,南京宁惠保六期有哪些保障和优惠政策？,宁惠保六期都保哪些东西？,"宁惠保六期保障,宁惠保内容,优惠条款",成功,是,否,0%,0.851,南京宁惠保六期有哪些保障和优惠政策？,与去年相比，“南京宁惠保”六期的保障有变化吗？,南京宁惠保六期【限时补缴通道】已开启，提供双通道门诊用药可赔、医保外费用免赔额降低、海内外特药数量增
保障范围,相似问题,南京宁惠保是否覆盖门诊治疗？,南京宁惠保有没有门诊的报销？,"南京宁惠保,门诊治疗,保障范围",成功,是,是,100%,0.838,南京宁惠保是否覆盖门诊治疗？,直赔登记怎么登记,南京宁惠保仅保障住院、门诊特殊病、门诊大病及150元升级版保障的日间门诊手术，这些门诊治疗类别需在医
保障范围,相似问题,“南京宁惠保”六期不能报销什么病种？,南京宁惠保六期哪些疾病不能报销？,"南京宁惠保,六期,不报销",成功,是,是,67%,0.898,“南京宁惠保”六期不能报销什么病种？,南京宁惠保六期有哪些保障和优惠政策？,不限病种，只要符合“南京宁惠保”六期保障责任范围内及理赔条件的医疗费用可以报销 南京宁惠保六期【限时
保障范围,相似问题,门特和门诊大病是什么？怎么办理？,什么是门特门诊？怎么申请？,"门特,门诊大病,办理流程",成功,是,是,67%,0.776,门特和门诊大病是什么？怎么办理？,什么是门诊大病？,您好，门特和门诊大病是医保划分的一些疾病类别，需要到医院医保办咨询是否符合门特或门诊大病的病种。如符
保障范围,相似问题,这款产品免除责任内容在哪里查看？,这款保险哪些情况不赔？,"免除责任,免责内容,不保什么",成功,是,否,33%,0.778,这款产品免除责任内容在哪里查看？,哪些情况不赔付？除外责任是什么？,您好，这款产品免除责任内容可关注【南京宁惠保】微信公众号-【参保入口】-进入参保页面，在参保页面下端
保障范围,相似问题,生孩子的费用能报销吗？,生宝宝的费用可以报销吗？,"生育费用,生孩子报销,产检费用",成功,是,否,0%,0.846,生孩子的费用能报销吗？,脑梗、脑出血可以报销吗？,您好，生育发生的医疗费用为本产品的除外责任，不能予以理赔，您可关注【南京宁惠保】微信公众号-进入参保
保障范围,相似问题,门诊日间手术包含哪些内容？,门诊看病能报保险吗？,"门诊,报销,理赔",失败,否,否,33%,0.845,那我刚才看你们的宣传说门诊看的也可以报，那是什么东西,门诊日间手术包含哪些内容？,24年：免赔额是年度内累计的（基础版99）①责任一 医保范围内个人自付：免赔额 1.8万， 1.8万
保障范围,相似问题,甲状腺手术费用是否可以报销,做了甲状腺手术能报保险吗？,"甲状腺手术,报销,理赔",成功,是,是,67%,0.835,甲状腺手术费用是否可以报销,手术费用是否可以理赔,住院费用经过医保结算之后可以申请理赔的，过了免赔额之后会有赔付的。理赔流程：1.我的南京app-我的
保障范围,相似问题,什么是责任一、责任二、责任三？各保障什么？,宁惠保都保哪些项目？,"责任一,责任二,责任三",失败,否,否,0%,0.758,宁惠保理赔范围包括哪些类型费用？,宁惠保理赔范围是什么？,宁惠保理赔范围包括住院和门特、门诊大病类型的门诊费用，经医保结算之后，剩余的费用达到免赔额的可以申请
其他问题,相似问题,如何申请南京宁惠保医疗理赔？,我要怎么申请南京宁惠保的医疗赔付？,"理赔申请,医疗理赔,报销",成功,是,是,100%,0.874,如何申请南京宁惠保医疗理赔？,如何进行南京宁惠保的理赔操作？,您可以通过南京APP或南京宁惠保微信公众号进行理赔申请。具体步骤为：进入个人中心—理赔服务—申请理赔
其他问题,相似问题,理赔金额是如何计算的？,理赔能赔多少钱？,"理赔金额,计算方式,医保后赔付",失败,否,否,0%,0.792,你告诉我达到多少费用就可以理赔吧？,想请问下理赔的金额？,26年：免赔额是年度内累计的 （基础版99） ①责任一 医保范围内个人自付：免赔额 1.5万， 1.
其他问题,相似问题,当地医保局电话多少？,请问本地医保局的联系电话是多少？,"医保局电话,当地医保咨询,医保热线",成功,是,否,33%,0.853,当地医保局电话多少？,人工客服电话是多少？,您好，当地医保咨询电话为025-12393。 您好，可拨打咨询电话4000040181咨询。 关于“
其他问题,相似问题,其他城市什么时候上线？,我们这边什么时候会上线这个保险？,"上线时间,城市覆盖,地区开通",成功,是,否,0%,0.864,其他城市什么时候上线？,这款产品什么时候生效？,您好，我们正在积极与各地政府沟通产品方案，希望尽快给各地用户提供此类普惠补充医疗产品。敬请期待！ 您
其他问题,相似问题,如何处理已投保但单位已为其办理团险的情况？,单位已经给我买了保险，我之前自己买的怎么办？,"团险重复,单位已参保,退款登记",成功,是,否,33%,0.799,如何处理已投保但单位已为其办理团险的情况？,这个自动续保我都不知道怎么就自动续保了？能取消订单吗,如果系统检测到您为他人投保的“南京宁惠保”六期产品，其所在单位已为其办理了团险，您可前往“南京宁惠保
客服渠道,相似问题,如有问题，去哪儿咨询？,有问题可以找谁帮忙？,"咨询,客服,联系方式",成功,是,是,67%,0.617,如有问题，去哪儿咨询？,人工客服电话是多少？,关于“南京宁惠保”产品及参保事宜，您可以关注“南京宁惠保”微信公众号，点击菜单栏【个人中心】—【在线
客服渠道,相似问题,人工客服电话是多少？,打哪个电话找客服？,"客服电话,联系电话,人工电话",成功,是,否,33%,0.808,人工客服电话是多少？,如有问题，去哪儿咨询？,您好，可拨打咨询电话4000040181咨询。 关于“南京宁惠保”产品及参保事宜，您可以关注“南京宁
客服渠道,相似问题,人工客服服务时间是多少？,你们几点下班？,"客服时间,服务时间,人工服务",成功,是,否,33%,0.670,人工客服服务时间是多少？,线下办理理赔的地址和时间是什么？,您好，客服渠道及服务时间如下：
1. 电话咨询：拨打4000040181，服务时间每天9:00-21
投保条件,相似问题,我想取消自动投保,怎么取消自动续保？,"取消自动投保,退保,关闭续保",失败,否,否,0%,0.891,如何取消自动续保,这个自动续保我都不知道怎么就自动续保了？能取消订单吗,取消自动续保：①【我的南京APP】或微信服务号【南京宁惠保】“个人中心”--“我的保单”页面找到需要
投保条件,相似问题,在哪里查询投保须知？,在哪买宁惠保？,"投保渠道,购买方式,参保途径",成功,是,否,33%,0.848,在哪里查询投保须知？,这款产品有哪些投保渠道？,您好，您可关注【南京宁惠保】微信公众号--【参保入口】，点击参保页面最下方的【投保须知及声明】查看。
投保条件,相似问题,如何重复参保南京宁惠保？,能不能重复买南京宁惠保？,"重复参保,再次投保,南京宁惠保",成功,是,是,67%,0.877,如何重复参保南京宁惠保？,去年已购买了“南京宁惠保”，今年还需要重新购买吗？,目前不支持重复参保，您需要确认是否已成功参保。如需了解参保详情，请点击下方的“立即参保”按钮进行投保
投保条件,相似问题,这是我投保人的电话,投保人的手机号码是哪个？,"投保人电话,联系方式,被保险人",成功,是,否,33%,0.853,这是我投保人的电话,保单号可以空着吗,责任五：上海质子重离子放射治疗费用医疗保障 | 100万保障期间内，被保险人自获得被保资格之日起，在
投保条件,相似问题,你好，请问投保的五期和六期有什么差别,请问基础版和升级版有什么不同？,"投保,五期,六期",成功,是,否,0%,0.722,你好，请问投保的五期和六期有什么差别,这款产品保费是多少？,基础保障版（99元版本）①责任一：免赔额1.5万至2万元之间赔付20%；2万元以上非既往症赔付90%
投保条件,相似问题,怎么查询别人是购买的是99还是150,别人买的宁惠保是99还是150？,"查询版本,99元,150元",成功,是,否,0%,0.825,怎么查询别人是购买的是99还是150,在哪里查询投保须知？,24年：免赔额是年度内累计的（基础版99）①责任一 医保范围内个人自付：免赔额 1.8万， 1.8万
投保条件,相似问题,后投保后多次时间生效,投保后免赔额怎么算？,多次投保生效规则,失败,否,否,0%,0.806,宁惠保的免赔额是如何计算的？,请问免赔额是多少,宁惠保设有免赔额，分为医保范围内个人自付和医保范围外个人自费两部分。医保范围内个人自付的免赔额为1.
既往症,相似问题,既往症是什么意思,什么是既往症？,"既往症,老毛病,已有疾病",失败,否,否,33%,0.719,什么是既往症？既往症包括哪些疾病？,怎么判断既往症？,既往症是指参保人在产品生效前已患下列六种疾病或已存在患上述疾病的病前症状，并因此疾病或其并发症导致在
